Id,MSSubClass,LotFrontage,LotArea,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,YrBltAndRemod,TotalSF,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
11.44213674,2.055641538,5.77377322,18.94009133,0.730463147,1.540962756,0,2.440268378,1.820334104,14.17501803,14.17658396,4.882972919,1.540962756,1.820334104,1.194317638,0.730463147,1.540962756,2.259673787,0,2.259673787,0,12.73400821,12.73400821,1.194317638,0.730463147,12.77141361,0,0,12.77141361,0,0,1.194317638,0,1.540962756,0.730463147,1.540962756,2.259673787,2.259673787,0.730463147,2.055641538,14.17501803,0,1.194317638,9.728071981,2.055641538,2.055641538,1.194317638,8.315257069,3.932510294,0,0,0,0,1.820334104,0,2.602594469,0.730463147,16.45863042,14.87924128,12.77141361,1.194317638,8.520649911,0,0,0.730463147,0.730463147,0.730463147,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11.44560841,2.885846472,5.831327893,18.57343392,0.730463147,1.540962756,0,2.259673787,1.820334104,14.17031625,14.17031625,0,1.194317638,1.194317638,1.194317638,1.820334104,1.540962756,0,9.635055976,2.259673787,0,9.55193588,11.37189837,0,0.730463147,11.54131758,11.48355011,0,13.50256691,0,0,1.194317638,0.730463147,1.540962756,0.730463147,1.194317638,2.440268378,2.259673787,0,1.540962756,14.17031625,1.194317638,1.194317638,10.18993413,2.055641538,2.055641538,1.194317638,0,7.087847118,0,0,0,0,1.820334104,0,2.750250297,0,16.45254333,14.71213768,14.16717839,1.378201796,7.087847118,0,0.730463147,0.730463147,0.730463147,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11.44907631,2.055641538,5.88741871,21.88825055,0.730463147,0.730463147,0,2.440268378,1.820334104,14.1844036,14.18596554,0,1.194317638,1.820334104,1.194317638,1.820334104,1.540962756,2.259673787,0,2.259673787,0,13.12471675,13.12471675,0,0.730463147,13.16022739,0,0,13.16022739,0,0,1.194317638,0,1.540962756,0.730463147,1.194317638,2.259673787,2.259673787,0,1.540962756,14.1844036,1.194317638,1.194317638,10.76262087,2.055641538,2.055641538,1.194317638,0,4.647708587,0,0,0,0,1.820334104,0,2.602594469,1.540962756,16.46904437,15.31183994,13.16022739,1.194317638,4.647708587,0,0,0.730463147,0.730463147,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11.45254045,3.340760311,6.073289403,19.50185963,0.730463147,0,0,2.055641538,2.055641538,14.14829474,14.14829474,6.732788372,1.540962756,1.194317638,1.194317638,1.820334104,0,1.194317638,12.38790067,2.259673787,0,0,12.38790067,0,0.730463147,12.42157171,0,0,12.42157171,0.730463147,0,0.730463147,0,0.730463147,0.730463147,1.194317638,1.820334104,2.259673787,0.730463147,2.055641538,14.14829474,0,1.194317638,10.74965101,2.055641538,2.055641538,1.194317638,9.049252214,4.492017743,0,0,0,0,1.820334104,0,2.750250297,1.540962756,16.42810371,14.49298925,14.49298925,1.194317638,9.272687146,0,0,0.730463147,0.730463147,0.730463147,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11.45600085,3.128238686,4.745132396,18.09729727,0,1.540962756,0,2.259673787,2.055641538,14.0459066,14.1844036,0,1.540962756,1.820334104,1.820334104,1.820334104,1.540962756,2.259673787,0,2.259673787,0,11.30370515,11.30370515,0,0.730463147,11.30370515,11.30370515,0,13.270696,0,0,1.194317638,0,1.540962756,0.730463147,1.540962756,2.750250297,2.259673787,0.730463147,1.194317638,0,0.730463147,0,0,1.540962756,1.540962756,1.194317638,0,8.954597211,7.247551425,0,0,0,1.820334104,0,2.602594469,1.194317638,16.39205055,14.52020195,13.270696,1.194317638,9.865134788,0,0.730463147,0,0.730463147,0.730463147,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11.45945751,2.055641538,6.221213633,19.78985824,0.730463147,1.540962756,0,2.259673787,1.820334104,14.13089904,14.13089904,0,1.540962756,1.820334104,1.820334104,1.820334104,1.540962756,2.055641538,8.613173876,1.540962756,10.86863109,10.22620592,13.03755668,1.820334104,0.730463147,12.97236828,0,0,12.97236828,0,0,1.194317638,0,1.540962756,0.730463147,1.540962756,2.440268378,2.259673787,0.730463147,1.194317638,14.13089904,1.540962756,1.194317638,10.04572337,2.055641538,2.055641538,1.194317638,0,0,0,0,8.070314194,0,1.820334104,0,3.011340243,1.540962756,16.40879781,15.15933661,14.51591836,1.194317638,8.070314194,0,0,0.730463147,0.730463147,0.730463147,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11.46291043,2.750250297,5.684506657,20.18234699,0.730463147,1.540962756,0,2.055641538,2.055641538,14.04752864,14.10385151,0,1.540962756,1.194317638,0.730463147,1.820334104,1.540962756,1.540962756,11.09371324,2.259673787,0,0,11.09371324,1.820334104,0.730463147,12.02821463,11.09371324,0,13.59381048,0.730463147,0,1.194317638,0,1.820334104,0.730463147,1.540962756,2.440268378,2.259673787,0,1.540962756,14.12137561,1.540962756,0.730463147,9.812268655,2.055641538,2.055641538,1.194317638,0,0,8.059125776,0,0,0,1.820334104,12.64590872,2.602594469,1.820334104,16.3476465,14.67671714,14.67671714,1.540962756,8.059125776,0,0.730463147,0.730463147,0.730463147,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11.46635963,2.885846472,6.123681003,19.93039773,0.730463147,0,0,2.440268378,1.820334104,14.18908743,14.18908743,0,1.194317638,1.820334104,1.194317638,1.820334104,1.540962756,1.194317638,10.97515982,2.259673787,0,9.02589035,11.99908706,0,0.730463147,11.99908706,12.4676445,0,14.31184385,0.730463147,0,1.194317638,0.730463147,1.820334104,0.730463147,1.194317638,2.602594469,2.259673787,0,1.540962756,14.18908743,1.194317638,1.194317638,10.81820054,2.055641538,2.055641538,1.194317638,0,5.172534929,0,0,0,0,1.820334104,0,0,1.820334104,16.47337568,15.53375401,15.19056202,1.68725922,5.172534929,0,0.730463147,0.730463147,0.730463147,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11.46980512,2.055641538,5.357203202,17.91675243,0.730463147,1.540962756,0,1.820334104,2.259673787,14.11023361,14.182841,0,1.540962756,1.820334104,1.820334104,1.820334104,1.540962756,2.259673787,0,2.259673787,0,11.83409982,11.83409982,0,0.730463147,11.83409982,0,0,11.83409982,0,0,0.730463147,0,1.194317638,0.730463147,1.540962756,1.820334104,2.259673787,0,1.540962756,14.11023361,1.540962756,0.730463147,8.873157741,0.730463147,2.055641538,1.194317638,0,0,0,0,0,0,1.820334104,0,2.885846472,1.194317638,16.4263524,13.85951177,11.83409982,0.730463147,0,0,0,0.730463147,0.730463147,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11.4732469,2.885846472,6.233115668,20.67939229,0.730463147,0,0,2.259673787,2.440268378,14.12931352,14.19376529,7.579804517,1.540962756,1.820334104,1.820334104,0,0.730463147,1.540962756,10.59869105,2.259673787,0,8.728897992,11.61456664,1.194317638,0.730463147,12.05708729,12.42414789,0,14.31636882,0,0,1.194317638,0.730463147,2.055641538,0.730463147,1.194317638,2.750250297,2.259673787,0,1.540962756,14.12931352,0,1.194317638,9.973694289,2.055641538,2.055641538,1.194317638,7.232042288,7.724358963,0,0,0,0,1.820334104,0,2.750250297,0.730463147,16.44295951,15.39895506,15.08752505,1.378201796,9.033699542,0,0.730463147,0.730463147,0.730463147,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11.47668499,0,5.093856518,15.68625194,0.730463147,1.540962756,0,2.440268378,1.820334104,14.19064738,14.19220667,3.011340243,1.194317638,1.820334104,1.194317638,1.820334104,1.540962756,1.194317638,3.530419265,2.259673787,0,12.47018574,12.51058791,0,0.730463147,12.51058791,0,0,12.51058791,0,0,1.194317638,0,1.194317638,0.730463147,1.194317638,2.055641538,2.259673787,0.730463147,1.194317638,14.19064738,0,1.194317638,9.697398554,2.055641538,2.055641538,1.194317638,6.654950444,3.530419265,0,0,0,0,1.820334104,0,3.011340243,1.540962756,16.47597226,14.61043674,12.55051343,1.194317638,6.95206366,0,0,0.730463147,0.730463147,0.730463147,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11.48011939,3.237728198,6.073289403,20.37704034,0.730463147,0,0,2.259673787,1.820334104,14.14513801,14.14513801,0,1.540962756,1.820334104,1.194317638,1.820334104,0,0,10.4637452,2.259673787,0,10.2210512,12.20604586,1.820334104,0.730463147,12.29553367,0,0,12.29553367,0.730463147,0,0.730463147,0,1.540962756,0.730463147,1.540962756,2.055641538,2.259673787,1.194317638,2.055641538,14.14513801,1.194317638,1.194317638,10.4637452,2.055641538,2.055641538,1.194317638,7.020909424,0,0,0,0,0,1.820334104,0,2.440268378,0.730463147,16.42460034,14.32239352,13.49879261,1.194317638,7.020909424,0,0,0.730463147,0.730463147,0.730463147,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11.48355011,2.885846472,6.491069784,19.84225479,0.730463147,0,0,2.440268378,1.820334104,14.17658396,14.17814922,0,1.194317638,1.820334104,1.194317638,1.820334104,0,1.194317638,11.71184593,2.259673787,0,8.6493114,12.43956377,0,0.730463147,12.46510134,11.78762091,0,14.20310324,0.730463147,0,1.194317638,0.730463147,1.540962756,0.730463147,1.540962756,2.602594469,2.259673787,0.730463147,2.055641538,14.17814922,1.540962756,1.194317638,10.03475601,2.055641538,2.055641538,1.194317638,7.873203455,7.184917182,0,0,0,0,1.820334104,0,2.602594469,0.730463147,16.46036793,15.63109151,15.3487583,1.68725922,9.103010379,0,0.730463147,0.730463147,0.730463147,0.730463147,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11.48697715,2.055641538,6.123681003,19.52637597,0.730463147,1.540962756,0,2.602594469,1.820334104,14.19376529,14.19376529,7.33860727,1.194317638,1.820334104,1.194317638,1.820334104,0,2.259673787,0,2.259673787,0,13.29477992,13.29477992,0,0.730463147,13.29477992,0,0,13.29477992,0,0,1.194317638,0,1.540962756,0.730463147,1.194317638,2.440268378,2.259673787,0,1.540962756,14.19376529,0,1.194317638,10.13733757,2.055641538,2.055641538,1.194317638,7.724358963,7.184917182,0,0,0,0,1.820334104,0,2.602594469,0.730463147,16.4785672,15.48083528,13.29477992,1.194317638,9.010205579,0,0,0.730463147,0.730463147,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11.49040054,2.885846472,5.802738724,20.19426379,0.730463147,0,0,2.440268378,1.820334104,14.17345144,14.17658396,0,1.194317638,1.820334104,1.194317638,1.820334104,1.540962756,2.259673787,0,2.259673787,0,11.19295154,11.19295154,0,0.730463147,12.35914409,11.53794813,0,14.01495032,0,0,1.194317638,0.730463147,1.540962756,0.730463147,1.194317638,2.440268378,2.259673787,0.730463147,2.055641538,14.17345144,0,1.194317638,9.770475804,2.055641538,2.055641538,1.194317638,7.382905996,5.210789043,0,0,0,0,1.820334104,10.27220196,0.730463147,1.194317638,16.4577614,15.02809478,14.01495032,1.378201796,7.979426117,0,0.730463147,0.730463147,0.730463147,0.730463147,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11.49382027,2.885846472,5.968980585,19.18915768,0.730463147,1.540962756,0,2.259673787,2.055641538,14.15144877,14.15302476,7.184917182,1.540962756,1.820334104,1.194317638,1.820334104,1.540962756,2.259673787,0,2.259673787,0,10.95089861,10.95089861,1.820334104,0.730463147,11.79385652,11.05469305,0,13.42823532,0,0,1.194317638,0.730463147,1.540962756,0.730463147,1.540962756,2.440268378,2.259673787,0.730463147,2.055641538,14.15144877,1.540962756,1.194317638,10.14793168,2.055641538,2.055641538,1.194317638,0,5.357203202,0,0,8.147315589,0,1.194317638,0,2.259673787,1.820334104,16.43247868,14.50303806,13.42823532,1.378201796,8.640322259,0,0.730463147,0.730463147,0.730463147,0.730463147,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11.49723636,2.055641538,5.995517195,19.09446445,0.730463147,1.540962756,0,2.259673787,1.820334104,14.14671672,14.14671672,7.45502358,1.540962756,1.820334104,1.820334104,1.820334104,1.540962756,2.259673787,0,2.259673787,0,10.99122955,10.99122955,0,0.730463147,12.84502328,0,0,12.84502328,0,0,0.730463147,0.730463147,1.540962756,0.730463147,1.540962756,2.440268378,2.259673787,0.730463147,2.055641538,14.14671672,1.194317638,1.194317638,10.41094335,2.055641538,2.055641538,1.194317638,7.308627591,0,0,0,0,0,1.194317638,0,2.259673787,0.730463147,16.4263524,14.09585824,12.84502328,0.982246704,7.308627591,0,0,0.730463147,0.730463147,0.730463147,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
